City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
41,Atuona,-9.8,-139.0333,77.68,74,0,11.36,PF,2021-01-15 02:15:11
42,Hermanus,-34.4187,19.2345,63.0,92,0,1.99,ZA,2021-01-15 02:17:27
43,Yellowknife,62.456,-114.3525,5.0,85,75,3.44,CA,2021-01-15 02:17:14
44,Kibala,9.1104,18.3463,68.0,45,0,4.21,TD,2021-01-15 02:17:27
45,Qaanaaq,77.484,-69.3632,9.14,76,87,3.36,GL,2021-01-15 02:15:11
46,Kruisfontein,-34.0033,24.7314,72.0,90,46,1.01,ZA,2021-01-15 02:17:05
47,Butaritari,3.0707,172.7902,80.96,76,100,20.42,KI,2021-01-15 02:17:28
48,Busselton,-33.65,115.3333,70.0,59,0,4.0,AU,2021-01-15 02:17:28
49,Mamlyutka,54.9375,68.5394,-18.4,76,0,11.18,KZ,2021-01-15 02:17:28
50,Bellevue,47.6104,-122.2007,48.2,61,20,2.68,US,2021-01-15 02:12:50
51,Ostrovnoy,68.0531,39.5131,3.25,94,100,18.25,RU,2021-01-15 02:17:28
52,East London,-33.0153,27.9116,75.02,90,99,11.14,ZA,2021-01-15 02:17:28
53,Mar Del Plata,-38.0023,-57.5575,69.01,77,0,14.97,AR,2021-01-15 02:12:33
54,Tyukalinsk,55.8732,72.1967,-17.45,87,55,8.43,RU,2021-01-15 02:17:28
55,Cayenne,4.9333,-52.3333,77.0,100,0,2.3,GF,2021-01-15 02:17:29
56,Grindavik,63.8424,-22.4338,37.4,87,40,16.11,IS,2021-01-15 02:17:29
57,Lompoc,34.6391,-120.4579,57.2,82,1,9.22,US,2021-01-15 02:17:29
58,Nome,64.5011,-165.4064,19.4,79,90,10.36,US,2021-01-15 02:17:29
59,Mataura,-46.1927,168.8643,73.0,63,2,8.01,NZ,2021-01-15 02:17:29
60,Rikitea,-23.1203,-134.9692,78.42,72,13,10.11,PF,2021-01-15 02:17:15
61,Dikson,73.5069,80.5464,-29.36,79,24,5.86,RU,2021-01-15 02:17:29
62,San Patricio,28.017,-97.5169,64.4,39,1,11.5,US,2021-01-15 02:17:24
63,Huarmey,-10.0681,-78.1522,70.43,82,100,5.44,PE,2021-01-15 02:17:29
64,Port Augusta,-32.5,137.7667,72.0,63,75,25.32,AU,2021-01-15 02:17:29
65,Tomatlan,19.9333,-105.25,67.19,66,90,1.88,MX,2021-01-15 02:17:30
66,Nikolayevsk-Na-Amure,53.1406,140.73,-7.6,85,0,3.94,RU,2021-01-15 02:17:30
67,Port Elizabeth,-33.918,25.5701,66.2,100,90,4.61,ZA,2021-01-15 02:16:44
68,Georgetown,5.4112,100.3354,80.6,78,20,4.61,MY,2021-01-15 02:12:52
69,Celestun,20.8667,-90.4,69.58,78,57,10.07,MX,2021-01-15 02:17:30
70,Nelson Bay,-32.7167,152.15,81.0,73,40,10.36,AU,2021-01-15 02:17:30
71,Aklavik,68.2191,-135.0107,-2.2,78,85,2.17,CA,2021-01-15 02:17:30
72,Airai,-8.9266,125.4092,73.62,85,70,2.01,TL,2021-01-15 02:17:15
73,Hyeres,43.1167,6.1167,53.6,50,0,19.57,FR,2021-01-15 02:17:30
74,Fairbanks,64.8378,-147.7164,8.01,84,75,2.3,US,2021-01-15 02:15:17
75,Severo-Kurilsk,50.6789,156.125,25.5,94,100,19.19,RU,2021-01-15 02:17:31
76,Husavik,66.0449,-17.3389,35.6,75,0,4.61,IS,2021-01-15 02:17:31
77,Port Lincoln,-34.7333,135.8667,61.79,51,50,19.62,AU,2021-01-15 02:13:15
78,Tasiilaq,65.6145,-37.6368,33.8,86,90,3.44,GL,2021-01-15 02:17:31
79,Carauari,-4.8828,-66.8958,74.12,98,100,0.74,BR,2021-01-15 02:17:31
